date,BTC,ETH,SOL,BNB,XRP,ADA,AVAX,DOT,LINK,MATIC,UNI,ATOM,LTC,BCH,ETC,DOGE,XLM,ALGO,VET,FIL,AAVE,CRV,NEAR,TRX,EOS
2022-04-11,39530.45,2979.74,99.67,394.6,0.6948,0.92,74.35,17.2,13.76,1.334,8.99,23.85,102.4,294.8,37.0,0.1341,0.1867,0.6936,0.05776,18.31,157.8,2.168,16.051,0.05823,2.163
2022-04-12,40074.94,3027.66,103.22,413.6,0.7152,0.955,76.31,17.77,13.98,1.394,9.32,24.64,104.8,305.0,38.12,0.138,0.1925,0.7258,0.06023,19.45,164.6,2.22,16.53,0.05991,2.244
2022-04-13,41147.79,3118.28,104.94,423.4,0.7232,0.974,80.2,18.2,14.19,1.42,9.65,24.7,110.5,341.2,38.59,0.1399,0.1965,0.7461,0.06154,19.4,178.2,2.296,16.837,0.0615,2.359
2022-04-14,39942.38,3021.98,100.77,414.7,0.7262,0.933,76.81,17.91,13.65,1.374,9.48,23.96,107.3,337.6,37.05,0.1441,0.1939,0.7267,0.06139,18.68,171.9,2.227,16.384,0.06013,2.307
2022-04-15,40551.9,3040.56,101.31,417.3,0.7858,0.956,77.43,18.34,14.11,1.398,9.77,24.08,111.0,340.8,37.35,0.1458,0.2042,0.7393,0.0616,19.05,175.9,2.225,16.032,0.06181,2.419
2022-04-16,40378.71,3059.3,102.06,417.3,0.7808,0.951,77.74,18.61,14.14,1.388,9.67,24.18,114.3,342.8,38.14,0.1435,0.2053,0.7432,0.06131,21.66,172.4,2.236,15.934,0.06186,2.608
2022-04-17,39678.12,2988.06,100.15,406.6,0.7519,0.914,75.42,17.74,13.73,1.337,9.24,23.21,108.8,328.1,36.6,0.1392,0.1965,0.7105,0.05792,19.7,166.7,2.194,15.682,0.06009,2.418
2022-04-18,40801.13,3055.56,102.33,416.8,0.7699,0.937,77.73,18.15,14.06,1.418,9.38,24.07,111.3,340.3,36.9,0.1402,0.2049,0.7365,0.0596,19.63,169.0,2.186,16.169,0.06148,2.445
2022-04-19,41493.18,3101.77,108.51,422.3,0.7749,0.952,80.28,18.88,14.24,1.427,9.55,24.67,113.8,340.5,37.8,0.1425,0.2039,0.7589,0.0616,20.42,183.0,2.311,17.417,0.0631,2.646
2022-04-20,41358.19,3076.04,105.59,418.4,0.7517,0.937,78.21,19.09,14.02,1.417,9.32,24.27,111.9,330.7,36.54,0.1407,0.2002,0.7415,0.06076,19.61,186.2,2.33,16.654,0.06261,2.764
2022-04-21,40480.01,2983.58,101.78,404.9,0.7328,0.91,75.02,18.18,13.57,1.378,8.85,23.3,106.8,315.6,34.89,0.1362,0.1966,0.7184,0.05872,18.85,173.7,2.195,15.64,0.07112,2.505
2022-04-22,39709.18,2962.39,100.55,406.6,0.7179,0.906,74.03,18.28,13.58,1.398,8.91,23.1,105.4,321.1,35.53,0.1363,0.1953,0.7191,0.05779,19.29,176.9,2.483,15.569,0.06661,2.457
2022-04-23,39441.6,2933.03,100.63,401.1,0.7057,0.886,72.83,18.69,13.31,1.362,8.9,23.21,105.1,312.5,34.54,0.1339,0.1914,0.7074,0.05745,18.93,173.4,2.665,15.326,0.06761,2.404
2022-04-24,39450.13,2921.0,99.23,398.8,0.6981,0.886,71.51,18.17,13.26,1.343,8.71,22.29,104.6,307.7,33.63,0.1317,0.1896,0.7011,0.05592,18.91,166.4,2.701,15.006,0.06567,2.35
2022-04-25,40426.08,3006.62,100.99,404.3,0.6931,0.8974,72.88,18.1,13.44,1.353,8.73,22.13,104.6,314.5,33.64,0.1581,0.1922,0.703,0.05633,18.63,168.9,2.741,14.275,0.06531,2.378
2022-04-26,38112.65,2809.67,95.7,385.9,0.642,0.8259,68.7,16.68,12.37,1.244,8.01,20.3,98.6,296.0,30.69,0.1376,0.1805,0.656,0.05117,17.29,158.0,2.367,12.685,0.0619,2.185
2022-04-27,39235.72,2888.96,98.36,391.3,0.6522,0.8401,69.86,16.94,12.74,1.257,8.23,21.43,100.5,307.2,31.27,0.14,0.1842,0.6712,0.05202,17.7,168.4,2.49,12.879,0.06318,2.253
2022-04-28,39742.07,2936.93,98.24,407.1,0.6428,0.8432,67.26,16.99,12.66,1.237,8.16,20.75,103.3,306.5,31.12,0.1375,0.1858,0.6982,0.05158,18.09,166.1,2.397,12.402,0.06372,2.314
2022-04-29,38596.11,2817.13,93.96,393.0,0.6116,0.8048,63.4,16.19,11.97,1.14,7.61,19.44,100.4,294.6,29.19,0.1349,0.1778,0.6381,0.04851,17.31,157.3,2.23,11.289,0.06368,2.274
2022-04-30,37630.8,2726.66,84.63,377.1,0.5845,0.7556,56.98,14.5,10.95,1.032,6.75,17.84,95.8,277.7,25.89,0.1274,0.1689,0.5673,0.0453,14.23,142.3,1.995,10.336,0.06262,2.012
2022-05-01,38468.35,2824.81,89.68,389.9,0.607,0.7895,58.77,15.36,11.31,1.099,7.12,18.0,99.3,284.0,27.66,0.1327,0.1757,0.6016,0.04849,15.12,146.5,2.068,11.837,0.07079,2.11
2022-05-02,38525.16,2856.54,87.5,389.5,0.6143,0.7809,60.34,14.96,11.17,1.077,6.94,17.8,100.7,285.0,27.41,0.1308,0.1735,0.6161,0.0475,14.62,144.2,2.1,11.849,0.06894,2.097
2022-05-03,37728.95,2781.7,85.86,383.9,0.6047,0.7711,59.63,14.72,11.12,1.076,6.85,17.57,99.4,279.4,26.83,0.1295,0.172,0.671,0.04681,14.62,141.1,2.155,11.998,0.07261,2.053
2022-05-04,39690.0,2940.64,92.77,402.6,0.6459,0.8985,67.27,16.34,12.2,1.173,7.93,19.92,106.3,300.0,30.64,0.1359,0.1847,0.7157,0.05392,15.72,159.5,2.596,12.979,0.08629,2.226
2022-05-05,36552.97,2747.97,84.52,378.4,0.5981,0.7884,59.04,14.58,10.91,1.064,7.34,17.84,96.8,277.3,28.31,0.1282,0.1711,0.634,0.04758,13.99,141.4,2.459,11.217,0.07451,2.013
2022-05-06,36013.77,2692.85,81.68,379.1,0.6022,0.7832,57.0,14.32,10.79,1.043,7.59,17.67,96.7,274.9,27.95,0.1278,0.1715,0.6973,0.04703,13.87,138.4,2.293,10.779,0.08629,2.024
2022-05-07,35472.39,2635.34,78.86,365.5,0.5808,0.7604,55.04,13.75,10.21,1.019,7.18,16.43,94.3,268.0,26.84,0.1275,0.1675,0.7487,0.04552,13.25,132.1,2.227,10.438,0.08351,1.977
2022-05-08,34038.4,2519.71,75.38,355.9,0.5662,0.7403,51.62,13.25,10.0,0.977,7.09,15.7,93.9,261.7,26.52,0.1241,0.1616,0.7292,0.04448,13.1,125.9,2.346,11.145,0.08794,1.95
2022-05-09,30076.31,2228.55,62.16,296.1,0.4873,0.6019,41.2,10.62,8.1,0.81,5.95,12.51,76.2,217.9,22.72,0.1019,0.1406,0.5746,0.0379,11.02,99.3,1.912,9.399,0.07272,1.59
2022-05-10,31017.1,2342.05,66.9,319.1,0.513,0.6286,44.58,11.36,8.59,0.889,6.07,13.58,80.2,231.5,23.89,0.108,0.1485,0.5852,0.03879,11.36,105.2,1.976,9.563,0.07691,1.716
2022-05-11,29103.94,2084.99,50.9,271.5,0.4172,0.5187,31.17,9.09,6.95,0.675,4.91,10.79,66.6,194.9,19.98,0.0853,0.1264,0.4504,0.03044,8.62,82.5,1.51,6.508,0.07496,1.409
2022-05-12,29029.75,1960.22,44.64,269.0,0.3856,0.4733,30.32,8.71,6.56,0.6,4.67,9.66,64.5,194.2,18.89,0.0826,0.1206,0.4232,0.02767,8.11,77.1,1.307,6.421,0.06729,1.274
2022-05-13,29287.05,2009.69,48.92,290.6,0.4228,0.529,32.21,10.46,7.15,0.667,5.13,10.32,67.9,202.4,20.48,0.0881,0.1322,0.4435,0.03057,8.75,82.5,1.317,6.53,0.07426,1.34
2022-05-14,30086.74,2056.48,52.43,296.9,0.4262,0.5372,33.93,11.3,7.26,0.686,5.17,10.79,68.9,208.8,21.08,0.0894,0.1382,0.4635,0.03175,8.81,86.7,1.416,6.678,0.07243,1.352
2022-05-15,31328.89,2145.29,58.83,312.4,0.4481,0.5981,36.57,11.81,7.96,0.742,5.46,12.38,71.6,214.9,22.16,0.0932,0.1453,0.4906,0.03353,9.16,92.1,1.51,7.349,0.0724,1.406
2022-05-16,29874.01,2023.66,53.79,297.2,0.4231,0.5569,32.56,10.63,7.42,0.677,5.06,11.07,67.3,197.6,20.88,0.088,0.1364,0.4603,0.03103,8.3,83.9,1.365,6.543,0.06917,1.317
2022-05-17,30444.93,2090.72,57.02,306.2,0.438,0.5778,34.39,11.04,7.72,0.726,5.47,11.46,73.2,206.9,21.77,0.0903,0.1418,0.495,0.03286,8.58,92.6,1.392,6.679,0.07225,1.377
2022-05-18,28715.32,1915.11,49.93,287.7,0.4056,0.5059,29.58,9.49,6.81,0.626,4.89,10.11,66.0,186.9,19.8,0.0833,0.1277,0.4334,0.0292,7.61,81.9,1.229,5.923,0.071,1.266
2022-05-19,30319.23,2019.55,52.2,307.1,0.4205,0.5334,30.39,10.03,7.22,0.659,5.19,10.84,72.1,196.5,20.89,0.0866,0.1306,0.4516,0.0315,8.21,91.8,1.081,6.102,0.07357,1.321
2022-05-20,29201.01,1959.08,49.43,302.2,0.4101,0.5162,28.8,9.67,6.87,0.634,5.1,11.2,68.6,190.1,20.16,0.084,0.1263,0.4335,0.03007,7.93,90.2,1.128,5.752,0.07124,1.272
2022-05-21,29445.06,1975.07,50.31,312.4,0.4145,0.5286,29.89,10.0,7.06,0.65,5.24,11.05,69.8,192.4,20.35,0.0845,0.1308,0.435,0.0308,8.17,91.3,1.212,6.136,0.07404,1.306
2022-05-22,30293.94,2043.19,52.48,319.4,0.4218,0.5416,31.71,10.16,7.33,0.676,5.48,11.41,71.7,197.9,21.08,0.0859,0.1355,0.4427,0.03198,8.45,94.1,1.273,6.242,0.07815,1.355
2022-05-23,29109.15,1973.32,49.17,317.2,0.4052,0.5134,29.06,9.88,7.02,0.641,5.62,11.14,69.1,192.0,21.86,0.0833,0.1288,0.4171,0.0312,8.17,99.3,1.3,5.846,0.07616,1.308
2022-05-24,29654.58,1979.41,49.67,328.3,0.4086,0.5219,29.08,10.19,7.23,0.663,5.6,11.1,70.2,195.6,24.22,0.0837,0.1331,0.4191,0.03168,8.42,106.6,1.258,5.97,0.08064,1.344
2022-05-25,29542.15,1942.63,47.98,325.7,0.406,0.5146,27.25,9.87,6.96,0.646,5.62,10.74,68.2,190.2,23.73,0.083,0.1322,0.4057,0.03133,8.17,102.1,1.234,5.758,0.0847,1.325
2022-05-26,29201.35,1792.23,43.44,303.0,0.392,0.4789,23.43,9.14,6.57,0.598,4.95,9.61,63.5,179.4,21.9,0.0779,0.1243,0.3794,0.02948,7.63,101.0,1.208,5.231,0.08223,1.238
2022-05-27,28629.8,1727.27,41.17,301.6,0.3819,0.4566,22.58,9.12,6.29,0.574,4.69,9.27,61.6,174.8,22.51,0.0816,0.1204,0.3606,0.02907,7.23,92.4,1.171,4.806,0.08083,1.215
2022-05-28,29031.33,1792.22,44.25,307.5,0.3863,0.4646,24.76,9.65,6.58,0.588,4.98,9.42,63.0,178.7,22.74,0.0818,0.1227,0.3674,0.02972,7.53,95.5,1.219,4.998,0.08118,1.256
2022-05-29,29468.1,1813.64,44.98,305.8,0.3891,0.482,26.16,9.98,6.71,0.6,4.95,9.59,63.6,185.2,23.67,0.0827,0.1311,0.3788,0.03017,7.62,95.5,1.255,5.182,0.08055,1.294
2022-05-30,31734.22,1998.78,47.22,321.8,0.4187,0.5698,27.71,10.47,7.46,0.658,5.66,10.5,69.1,196.9,24.84,0.088,0.1435,0.4201,0.03294,8.21,117.4,1.387,5.76,0.08325,1.386
2022-05-31,31801.04,1941.9,45.77,320.9,0.4217,0.6268,26.42,10.35,7.59,0.663,5.7,10.33,68.4,204.6,23.77,0.08591,0.1507,0.4113,0.03283,8.09,112.9,1.381,5.957,0.08441,1.38
2022-06-01,29805.83,1817.95,40.11,300.4,0.398,0.5516,23.68,9.46,6.93,0.6,5.14,9.34,62.7,186.0,22.02,0.08105,0.137,0.385,0.03051,7.44,106.3,1.269,5.343,0.08356,1.267
2022-06-02,30452.62,1834.08,40.85,308.3,0.4055,0.5871,24.63,9.89,7.19,0.62,5.3,9.63,64.5,189.0,22.42,0.08277,0.143,0.3947,0.03144,7.73,110.9,1.256,5.603,0.08432,1.293
2022-06-03,29700.21,1775.12,38.28,298.6,0.3904,0.56,23.0,9.37,6.85,0.589,5.08,9.19,62.6,183.1,21.84,0.08029,0.1461,0.3811,0.03022,7.39,106.9,1.172,5.252,0.0811,1.265
2022-06-04,29864.04,1804.58,39.0,301.3,0.3925,0.5665,24.57,9.44,7.4,0.596,5.13,9.24,63.7,188.8,21.98,0.08187,0.1436,0.3883,0.03055,7.46,106.9,1.179,5.329,0.08043,1.285
2022-06-05,29919.21,1806.23,38.52,299.1,0.3953,0.5674,24.18,9.35,7.64,0.598,5.09,9.17,63.2,179.9,21.82,0.08107,0.1435,0.3918,0.03044,7.36,103.7,1.211,5.331,0.08151,1.27
2022-06-06,31373.1,1859.84,42.39,295.1,0.4026,0.6091,25.99,9.51,7.97,0.633,5.37,9.46,64.5,185.6,22.52,0.0825,0.145,0.4128,0.03174,7.57,106.0,1.288,5.486,0.08161,1.303
2022-06-07,31125.33,1813.33,39.31,290.3,0.4076,0.6141,24.6,9.23,8.71,0.617,5.22,9.2,63.8,182.1,21.54,0.08039,0.1404,0.3989,0.03066,7.33,99.3,1.188,5.198,0.08186,1.285
2022-06-08,30204.77,1791.88,38.83,288.5,0.4006,0.6408,24.5,9.01,8.7,0.606,5.09,8.76,61.3,176.8,21.28,0.07927,0.1401,0.4165,0.03026,7.18,96.5,1.159,5.065,0.08062,1.254
2022-06-09,30109.93,1788.81,39.96,289.9,0.4002,0.6323,24.41,9.24,9.27,0.634,5.2,8.79,60.3,175.6,21.17,0.07937,0.1398,0.4042,0.03184,7.23,95.9,1.148,5.083,0.08102,1.24
2022-06-10,29091.88,1662.91,37.17,286.4,0.3815,0.5744,22.08,8.65,8.04,0.594,4.81,8.11,56.7,167.4,20.0,0.07539,0.1331,0.3689,0.02948,6.82,88.2,1.028,4.496,0.07893,1.184
2022-06-11,28424.7,1532.89,33.93,269.9,0.3599,0.554,19.9,8.03,7.04,0.54,4.39,7.55,52.2,156.7,18.22,0.06993,0.1253,0.3506,0.02762,6.1,77.2,0.91,4.1,0.0762,1.117
2022-06-12,26574.53,1434.84,30.61,254.8,0.3433,0.4904,17.29,7.41,6.27,0.497,4.06,7.07,47.9,146.0,16.56,0.06353,0.1185,0.3248,0.02569,5.68,70.3,0.865,3.695,0.07618,1.03
2022-06-13,22487.41,1209.82,28.6,223.0,0.3118,0.4644,16.11,7.04,5.93,0.43,3.66,6.51,43.5,127.1,14.45,0.0542,0.1068,0.3039,0.02384,5.33,59.9,0.72,3.517,0.06387,0.919
2022-06-14,22136.41,1208.9,29.59,223.0,0.3214,0.4831,16.55,7.36,6.74,0.415,3.86,6.36,46.15,125.9,14.57,0.05555,0.1127,0.3086,0.02393,5.48,62.1,0.731,3.38,0.05559,0.941
2022-06-15,22583.72,1237.52,34.76,233.6,0.3436,0.5348,18.31,8.49,7.33,0.44,4.42,7.33,50.65,127.9,15.88,0.06285,0.1212,0.3402,0.02556,5.87,66.6,0.767,3.813,0.06302,1.009
2022-06-16,20401.31,1068.5,30.12,210.2,0.3132,0.4762,15.79,7.13,6.36,0.384,3.83,6.35,44.78,109.4,13.82,0.05523,0.1091,0.302,0.0227,5.31,56.6,0.665,3.226,0.05923,0.911
2022-06-17,20468.81,1086.94,30.71,215.8,0.321,0.4872,15.99,7.28,6.36,0.399,3.93,6.39,47.6,121.5,14.35,0.05689,0.1119,0.3102,0.02332,5.34,57.4,0.661,3.374,0.05989,0.938
2022-06-18,18970.79,995.13,32.02,197.0,0.3075,0.4549,14.83,7.05,5.92,0.346,3.64,6.08,47.18,115.5,13.67,0.0529,0.1077,0.2959,0.02167,5.11,49.6,0.584,3.095,0.06089,0.887
2022-06-19,20574.0,1128.53,34.19,215.1,0.3264,0.4848,16.16,7.53,6.6,0.384,4.19,6.77,54.29,120.6,15.37,0.06047,0.1148,0.3146,0.02305,5.49,54.1,0.646,3.288,0.06132,0.968
2022-06-20,20573.89,1128.24,35.24,216.5,0.3227,0.4915,17.1,7.87,6.98,0.4,4.29,6.82,52.77,118.7,16.24,0.06002,0.1131,0.3186,0.02354,5.45,61.6,0.702,3.409,0.06115,0.961
2022-06-21,20723.52,1125.85,36.42,220.1,0.3294,0.4813,16.9,7.77,6.86,0.42,4.77,6.95,53.52,119.6,16.14,0.06581,0.1145,0.3257,0.02368,5.96,66.4,0.725,3.518,0.0649,0.964
2022-06-22,19987.99,1050.19,34.12,214.4,0.3223,0.4594,16.09,7.39,6.63,0.455,4.98,7.05,52.13,112.8,15.2,0.0617,0.1129,0.3138,0.02274,5.52,61.9,0.699,3.28,0.0631,0.925
2022-06-23,21110.13,1144.72,38.15,228.9,0.3358,0.48,18.29,7.78,6.99,0.562,5.62,8.13,55.74,116.4,15.93,0.06398,0.118,0.3361,0.02415,5.79,68.0,0.83,3.554,0.0638,0.974
2022-06-24,21237.69,1225.02,41.91,240.2,0.3672,0.4981,20.47,8.18,7.26,0.607,5.47,8.26,55.84,114.3,16.41,0.06694,0.1278,0.3497,0.0254,6.12,71.0,0.842,3.993,0.06584,1.004
2022-06-25,21491.19,1242.36,42.22,239.7,0.3676,0.4984,21.36,8.13,7.26,0.601,5.62,8.67,58.88,115.5,16.55,0.06852,0.1268,0.3515,0.0262,6.08,70.0,0.819,4.172,0.0648,1.007
2022-06-26,21038.07,1197.79,39.39,233.9,0.3592,0.4899,19.73,7.84,6.7,0.559,5.6,8.06,56.61,112.9,16.69,0.07296,0.1203,0.3321,0.02428,5.82,65.5,0.749,3.792,0.06504,0.99
2022-06-27,20742.56,1192.51,38.52,233.8,0.3537,0.4856,19.32,7.74,6.55,0.532,5.33,7.78,55.86,111.5,16.56,0.07216,0.1191,0.3311,0.02458,5.78,65.5,0.736,3.739,0.06703,0.985
2022-06-28,20281.29,1144.05,35.35,226.9,0.3375,0.4694,18.12,7.31,6.32,0.5107,4.92,7.34,52.68,103.3,15.44,0.0661,0.1143,0.3126,0.02343,5.51,60.1,0.696,3.417,0.06591,0.944
2022-06-29,20123.01,1100.21,34.05,219.7,0.3296,0.4662,17.79,7.03,6.23,0.4974,5.11,7.4,53.68,104.6,15.23,0.06956,0.1101,0.3017,0.02277,5.46,59.9,0.71,3.429,0.06492,0.936
2022-06-30,19942.21,1071.01,33.76,219.6,0.3321,0.4599,16.99,7.06,6.27,0.4808,5.0,7.57,53.84,103.2,15.01,0.06644,0.1123,0.3147,0.02277,5.4,57.0,0.686,3.338,0.06481,0.926
2022-07-01,19279.8,1059.73,32.84,216.9,0.3139,0.4487,16.12,6.75,6.08,0.4621,4.86,8.09,51.19,101.5,14.64,0.06644,0.1101,0.3066,0.02226,5.35,56.4,0.746,3.352,0.06512,0.91
2022-07-02,19252.81,1067.01,33.36,218.3,0.3156,0.4559,16.33,6.83,6.22,0.493,4.92,8.07,50.55,106.6,14.77,0.06667,0.1086,0.3076,0.02235,5.34,57.9,0.777,3.312,0.06475,0.937
2022-07-03,19315.83,1074.26,33.39,219.2,0.3215,0.4561,16.65,6.85,6.22,0.4621,4.91,8.09,50.95,105.7,14.81,0.06721,0.1091,0.3096,0.02257,5.3,57.7,0.796,3.323,0.06628,0.944
2022-07-04,20236.71,1151.0,36.71,231.5,0.3287,0.4695,17.92,7.17,6.43,0.4918,5.35,8.75,52.26,108.1,15.4,0.06938,0.1113,0.3196,0.02332,5.55,63.1,0.866,3.521,0.06733,0.986
2022-07-05,20175.83,1132.5,35.4,230.8,0.3252,0.4571,18.03,6.84,6.31,0.5127,5.3,8.92,49.7,104.1,14.93,0.06716,0.108,0.3078,0.02269,5.49,60.7,0.956,3.393,0.06814,0.972
2022-07-06,20564.51,1186.57,37.04,238.6,0.3324,0.4623,19.17,6.93,6.34,0.5257,5.35,8.9,50.34,105.9,15.22,0.06844,0.1094,0.3108,0.02357,5.56,63.0,0.96,3.501,0.06755,1.0
2022-07-07,21624.98,1237.49,38.46,241.4,0.3422,0.4776,20.18,7.3,6.64,0.5628,5.73,9.36,52.15,111.5,15.88,0.07055,0.1137,0.3224,0.02407,5.8,71.2,1.05,3.704,0.06862,1.031
2022-07-08,21594.75,1214.04,38.12,240.7,0.3402,0.4661,19.72,7.04,6.36,0.6059,5.8,8.98,51.35,108.6,15.57,0.06906,0.1131,0.3141,0.02374,5.74,71.6,1.009,3.587,0.06902,1.012
2022-07-09,21591.83,1217.02,38.06,243.3,0.3448,0.478,19.89,7.25,6.48,0.5899,6.46,8.98,54.09,111.3,15.85,0.06947,0.1127,0.3214,0.02408,5.79,81.9,1.015,3.793,0.0698,1.038
2022-07-10,20862.47,1168.36,36.71,234.7,0.3255,0.4624,19.16,6.86,6.2,0.5717,6.23,8.79,52.12,106.8,15.13,0.06728,0.1075,0.3101,0.02338,5.49,77.8,0.955,3.526,0.06763,1.003
2022-07-11,19963.61,1096.4,33.42,225.6,0.3152,0.4347,17.35,6.53,6.04,0.563,5.57,8.18,48.71,99.1,14.2,0.06175,0.1013,0.297,0.02204,5.19,69.9,0.888,3.225,0.06475,0.94
2022-07-12,19328.75,1038.58,32.68,220.6,0.3116,0.4171,16.75,6.28,5.94,0.5362,5.54,7.81,47.33,97.2,13.84,0.05982,0.1003,0.2926,0.02149,5.08,68.4,0.876,3.188,0.06461,0.917
2022-07-13,20234.87,1115.0,34.94,230.5,0.3237,0.4383,18.83,6.47,6.175,0.6389,6.12,8.211,49.56,102.5,14.42,0.06194,0.1054,0.31,0.02225,5.29,79.7,1.049,3.337,0.06624,0.95
2022-07-14,20588.84,1193.42,37.15,238.5,0.3338,0.4416,19.76,6.72,6.275,0.7096,7.02,8.99,51.32,103.0,14.73,0.06246,0.1072,0.3296,0.02281,5.36,91.3,1.168,3.492,0.06679,0.971
2022-07-15,20830.04,1231.25,37.36,238.5,0.3342,0.4421,19.35,6.79,6.325,0.7037,6.78,9.058,51.78,106.2,15.06,0.06294,0.1073,0.3275,0.02297,5.23,90.4,1.108,3.502,0.06703,0.976
2022-07-16,21195.6,1355.85,39.58,249.8,0.3505,0.4578,21.25,7.2,6.595,0.7292,7.38,9.237,55.08,109.5,17.3,0.06439,0.1096,0.3405,0.0237,5.39,92.9,1.175,3.643,0.06895,1.008
2022-07-17,20798.16,1338.65,38.62,247.8,0.3433,0.4478,20.63,6.92,6.347,0.7529,6.94,8.921,55.76,110.3,19.25,0.06306,0.1066,0.3365,0.02319,5.68,88.2,1.079,3.524,0.06744,0.984
2022-07-18,22432.58,1581.04,43.52,264.1,0.3653,0.4904,23.95,7.66,7.037,0.9583,7.33,9.577,58.6,121.4,25.26,0.06756,0.1142,0.3595,0.02473,5.94,96.2,1.341,4.062,0.06882,1.056
2022-07-19,23396.62,1542.32,44.87,268.6,0.3729,0.5152,24.72,7.79,7.254,0.9255,7.35,10.519,57.9,128.3,25.25,0.06901,0.1185,0.372,0.02611,6.04,95.7,1.248,4.533,0.06909,1.077
2022-07-20,23223.3,1521.58,42.04,258.2,0.3635,0.491,23.59,7.47,6.867,0.8318,6.86,9.68,57.2,121.7,23.35,0.07014,0.112,0.3446,0.02532,5.59,90.8,1.158,4.184,0.06753,1.04
2022-07-21,23152.19,1575.45,43.11,265.6,0.3669,0.4993,24.99,7.53,6.994,0.9057,7.23,11.051,58.02,123.1,26.3,0.06998,0.1136,0.3492,0.02533,5.63,95.4,1.405,4.375,0.06802,1.053
2022-07-22,22684.83,1535.27,40.54,262.4,0.3578,0.4828,23.63,7.29,6.782,0.8508,6.89,10.642,56.09,123.3,24.88,0.06743,0.1119,0.3375,0.02526,5.48,89.6,1.434,4.321,0.067,1.175
2022-07-23,22451.07,1548.67,39.97,259.2,0.3592,0.517,23.6,7.33,6.844,0.8712,6.97,10.118,56.32,122.4,25.54,0.06804,0.1116,0.3348,0.02502,5.57,89.4,1.397,4.308,0.06698,1.164
2022-07-24,22579.68,1597.7,40.93,261.4,0.3586,0.512,23.79,7.4,7.094,0.8795,7.24,9.976,58.39,131.9,25.53,0.06755,0.1132,0.3402,0.02506,5.64,90.6,1.376,4.352,0.06683,1.203
2022-07-25,21310.9,1440.79,36.65,244.6,0.3362,0.4752,20.92,6.76,6.431,0.7703,7.04,8.98,54.0,118.0,23.27,0.06193,0.1058,0.3119,0.02333,5.24,81.3,1.177,3.787,0.06369,1.108
2022-07-26,21254.67,1449.12,36.25,249.4,0.3372,0.4677,20.71,6.78,6.341,0.7833,6.66,9.222,53.88,118.9,25.17,0.06252,0.1056,0.3113,0.02332,5.32,81.1,1.169,3.755,0.06536,1.111
2022-07-27,22952.45,1635.74,40.23,271.6,0.3594,0.5111,23.39,7.68,6.86,0.8968,8.03,10.31,59.01,127.4,32.92,0.06721,0.1126,0.3288,0.02519,5.66,94.7,1.326,4.149,0.06866,1.255
2022-07-28,23842.93,1724.52,42.91,277.2,0.3739,0.513,24.2,7.86,7.217,0.9339,9.28,10.865,63.41,155.8,40.81,0.06909,0.1167,0.3365,0.02634,5.93,100.5,1.544,4.368,0.06968,1.314
2022-07-29,23773.75,1721.68,41.91,293.6,0.3679,0.5218,24.49,8.19,7.883,0.9387,9.08,11.169,60.65,151.9,40.5,0.06877,0.1177,0.3369,0.02668,5.97,95.5,1.425,4.369,0.06924,1.3
2022-07-30,23643.51,1697.0,43.84,287.8,0.3879,0.5263,24.23,8.21,7.82,0.9309,8.78,10.705,60.42,145.5,39.45,0.06965,0.1196,0.3377,0.02742,8.03,95.2,1.359,4.359,0.06911,1.308
2022-07-31,23293.32,1678.12,42.35,283.4,0.3792,0.5161,23.72,8.62,7.651,0.9279,8.32,10.351,59.74,139.3,36.35,0.06807,0.1176,0.3361,0.02711,9.77,97.6,1.318,4.231,0.06886,1.331
2022-08-01,23268.01,1630.28,41.65,283.2,0.3791,0.5124,23.57,8.17,7.57,0.8914,8.36,10.396,59.44,137.9,34.95,0.06845,0.1182,0.3425,0.02758,8.79,96.6,1.306,4.272,0.06986,1.256
2022-08-02,22987.79,1630.91,39.79,283.8,0.3714,0.4963,22.85,7.93,7.177,0.8768,8.25,9.914,58.05,133.7,36.52,0.06652,0.1151,0.3266,0.02779,8.19,93.5,1.335,4.311,0.06831,1.187
2022-08-03,22818.37,1618.16,38.54,297.5,0.3695,0.5005,23.04,8.0,7.284,0.8883,8.91,10.159,57.77,133.9,35.95,0.06621,0.1142,0.3266,0.02934,8.08,94.9,1.333,4.512,0.06783,1.174
2022-08-04,22622.98,1607.96,38.83,311.8,0.371,0.4997,23.36,8.1,7.364,0.8915,8.82,10.356,59.65,134.3,34.78,0.06725,0.1139,0.3363,0.02954,8.09,96.4,1.329,4.421,0.06891,1.188
2022-08-05,23312.42,1736.81,40.55,315.9,0.3764,0.5174,24.95,8.8,7.878,0.928,8.96,10.967,62.47,142.0,38.3,0.06981,0.1185,0.3586,0.03142,8.34,102.8,1.442,5.196,0.06989,1.258
2022-08-06,22954.21,1690.6,40.07,315.2,0.3715,0.5112,26.63,8.52,7.792,0.9076,8.77,10.631,60.83,141.3,37.82,0.06863,0.1217,0.3491,0.03087,9.45,99.1,1.374,4.902,0.06947,1.226
2022-08-07,23174.39,1700.19,40.6,322.8,0.3722,0.5276,27.9,8.65,8.343,0.907,8.79,11.36,61.1,141.0,37.72,0.06897,0.1239,0.3559,0.03127,8.8,101.3,1.403,4.98,0.06962,1.229
